Time,Current
19:40:14,692.0
19:40:15,582.8
19:40:16,547.8
19:40:17,603.1
19:40:18,545.1
19:40:19,588.9
19:40:20,678.2
19:40:21,629.7
19:40:22,634.7
19:40:23,607.0
19:40:24,503.5
19:40:25,562.0
19:40:26,697.0
19:40:27,724.4
19:40:28,636.6
19:40:29,667.6
19:40:30,743.4
19:40:31,620.4
19:40:32,662.3
19:40:33,498.4
19:40:34,495.8
19:40:35,500.3
19:40:36,442.4
19:40:37,444.7
19:40:38,562.8
19:40:39,512.2
19:40:40,457.6
19:40:41,456.8
19:40:42,514.6
19:40:43,507.8
19:40:44,443.8
19:40:45,453.3
19:40:46,510.6
19:40:47,494.4
19:40:48,439.2
19:40:49,459.3
19:40:50,555.1
19:40:51,496.3
19:40:52,451.1
19:40:53,466.7
19:40:54,568.8
19:40:55,528.4
19:40:56,463.4
19:40:57,452.6
19:40:58,510.4
19:40:59,431.2
19:41:00,434.9
19:41:01,540.9
19:41:02,502.1
19:41:03,446.4
19:41:04,454.9
19:41:05,510.3
19:41:06,503.9
19:41:07,457.2
19:41:08,496.5
19:41:09,542.4
19:41:10,437.5
19:41:11,436.3
19:41:12,496.1
19:41:13,557.1
19:41:14,506.9
19:41:15,513.2
19:41:16,573.3
19:41:17,635.2
19:41:18,695.5
19:41:19,607.0
19:41:20,621.8
19:41:21,643.0
19:41:22,674.4
19:41:23,694.8
19:41:24,634.5
19:41:25,535.5
19:41:26,539.8
19:41:27,506.1
19:41:28,544.4
19:41:29,570.0
19:41:30,639.7
19:41:31,610.5
19:41:32,632.8
19:41:33,611.4
19:41:34,535.7
19:41:35,559.4
19:41:36,661.2
19:41:37,608.8
19:41:38,620.9
19:41:39,617.0
19:41:40,695.8
19:41:41,645.6
19:41:42,628.0
19:41:43,591.3
19:41:44,485.3
19:41:45,646.3
19:41:46,641.5
19:41:47,600.8
19:41:48,634.0
19:41:49,541.9
19:41:50,538.8
19:41:51,489.9
19:41:52,605.1
19:41:53,576.1
19:41:54,561.5
19:41:55,648.9
19:41:56,656.9
19:41:57,623.6
19:41:58,634.8
19:41:59,481.5
19:42:00,516.8
19:42:01,539.1
19:42:02,543.0
19:42:03,536.8
19:42:04,535.1
19:42:05,624.8
19:42:06,638.2
19:42:07,762.2
19:42:08,570.5
19:42:09,631.0
19:42:10,610.1
19:42:11,624.4
19:42:12,683.7
19:42:13,608.6
19:42:14,631.3
19:42:15,569.4
19:42:16,620.9
19:42:17,649.1
19:42:18,662.7
19:42:19,641.0
19:42:20,551.0
19:42:21,640.8
19:42:22,634.8
19:42:23,563.3
19:42:24,572.7
19:42:25,616.1
19:42:26,537.5
19:42:27,556.1
19:42:28,671.0
19:42:29,627.9
19:42:30,692.0
19:42:31,645.9
19:42:32,580.2
19:42:33,635.1
19:42:34,619.3
19:42:35,622.3
19:42:36,626.7
19:42:37,527.3
19:42:38,683.6
19:42:39,622.8
19:42:40,570.4
19:42:41,583.4
19:42:42,631.5
19:42:43,576.6
19:42:44,660.3
19:42:45,626.7
19:42:46,503.0
19:42:47,516.6
19:42:48,438.8
19:42:49,451.9
19:42:50,619.7
19:42:51,499.5
19:42:52,434.0
19:42:53,456.9
19:42:54,489.2
19:42:55,508.3
19:42:56,442.2
19:42:57,454.8
19:42:58,517.2
19:42:59,512.4
19:43:00,457.4
19:43:01,467.8
19:43:02,509.5
19:43:03,484.4
19:43:04,443.6
19:43:05,448.6
19:43:06,480.1
19:43:07,478.6
19:43:08,438.3
19:43:09,476.0
19:43:10,495.9
19:43:11,498.2
19:43:12,445.7
19:43:13,466.7
19:43:14,525.9
19:43:15,510.4
19:43:16,457.0
19:43:17,451.4
19:43:18,493.6
19:43:19,474.8
19:43:20,440.1
19:43:21,442.2
19:43:22,492.2
19:43:23,502.1
19:43:24,444.6
19:43:25,466.8
19:43:26,573.6
19:43:27,518.3
19:43:28,497.0
19:43:29,607.5
19:43:30,565.0
19:43:31,592.9
19:43:32,601.9
19:43:33,634.3
19:43:34,690.6
19:43:35,647.9
19:43:36,631.5
19:43:37,702.6
19:43:38,575.1
19:43:39,585.3
19:43:40,625.4
19:43:41,632.1
19:43:42,640.8
19:43:43,610.3
19:43:44,611.4
19:43:45,597.2
19:43:46,487.4
19:43:47,492.6
19:43:48,537.1
19:43:49,579.7
19:43:50,558.5
19:43:51,548.3
19:43:52,556.1
19:43:53,560.8
19:43:54,543.4
19:43:55,499.0
19:43:56,531.0
19:43:57,549.8
19:43:58,575.4
19:43:59,511.8
19:44:00,555.9
19:44:01,493.2
19:44:02,638.5
19:44:03,612.9
19:44:04,658.8
19:44:05,643.2
19:44:06,651.9
19:44:07,644.9
19:44:08,555.4
19:44:09,559.3
19:44:10,482.7
19:44:11,559.9
19:44:12,606.8
19:44:13,610.9
19:44:14,628.0
19:44:15,528.4
19:44:16,539.2
19:44:17,533.7
19:44:18,556.0
19:44:19,509.7
19:44:20,610.4
19:44:21,613.6
19:44:22,560.9
19:44:23,550.3
19:44:24,534.3
19:44:25,667.6
19:44:26,568.7
19:44:27,577.4
19:44:28,625.4
19:44:29,618.9
19:44:30,542.3
19:44:31,568.9
19:44:32,678.7
19:44:33,662.4
19:44:34,572.4
19:44:35,566.6
19:44:36,538.9
19:44:37,530.3
19:44:38,676.4
19:44:39,606.5
19:44:40,617.8
19:44:41,620.4
19:44:42,560.9
19:44:43,590.6
19:44:44,627.2
19:44:45,679.5
19:44:46,651.8
19:44:47,622.0
19:44:48,624.9
19:44:49,538.3
19:44:50,478.8
19:44:51,611.5
19:44:52,602.6
19:44:53,586.4
19:44:54,638.7
19:44:55,540.8
19:44:56,495.5
19:44:57,766.3
19:44:58,720.5
19:44:59,515.2
19:45:00,457.3
19:45:01,641.2
19:45:02,440.1
19:45:03,438.7
19:45:04,505.6
19:45:05,612.5
19:45:06,437.3
19:45:07,436.1
19:45:08,501.2
19:45:09,438.0
19:45:10,442.5
19:45:11,497.0
19:45:12,523.7
19:45:13,455.4
19:45:14,459.4
19:45:15,835.5
19:45:16,510.3
19:45:17,439.2
19:45:18,453.3
19:45:19,534.4
19:45:20,492.4
19:45:21,441.9
19:45:22,442.9
19:45:23,506.5
19:45:24,488.8
19:45:25,443.8
19:45:26,464.7
19:45:27,513.8
19:45:28,501.2
19:45:29,438.9
19:45:30,448.7
19:45:31,502.1
19:45:32,484.6
19:45:33,440.1
19:45:34,459.7
19:45:35,569.0
19:45:36,441.7
19:45:37,455.3
19:45:38,610.2
19:45:39,577.1
19:45:40,519.7
19:45:41,507.6
19:45:42,562.9
19:45:43,751.1
19:45:44,592.6
19:45:45,661.2
19:45:46,621.5
19:45:47,628.9
19:45:48,604.4
19:45:49,637.9
19:45:50,772.5
19:45:51,628.9
19:45:52,590.6
19:45:53,617.2
19:45:54,663.5
19:45:55,538.9
19:45:56,533.5
19:45:57,542.0
19:45:58,537.3
19:45:59,473.2
19:46:00,477.7
19:46:01,680.2
19:46:02,610.2
19:46:03,591.2
19:46:04,665.3
19:46:05,609.1
19:46:07,536.2
19:46:07,559.0
19:46:08,513.3
19:46:09,613.9
19:46:10,583.8
19:46:12,605.0
19:46:12,548.3
19:46:14,652.1
19:46:14,609.3
19:46:16,596.1
19:46:16,553.4
19:46:18,682.6
19:46:18,623.0
19:46:19,693.4
19:46:21,633.4
19:46:21,664.7
19:46:23,621.6
19:46:23,639.8
19:46:25,579.2
19:46:25,708.6
19:46:27,630.5
19:46:27,627.6
19:46:29,529.7
19:46:29,585.3
19:46:31,530.3
19:46:31,604.0
19:46:33,548.9
19:46:33,651.7
19:46:35,621.5
19:46:35,691.8
19:46:37,535.7
19:46:38,589.0
19:46:39,541.1
19:46:39,604.8
19:46:41,501.7
19:46:42,846.5
19:46:43,558.9
19:46:44,743.2
19:46:45,650.5
19:46:46,651.0
19:46:47,628.3
19:46:48,698.7
19:46:49,561.4
19:46:50,681.4
19:46:51,570.4
19:46:52,660.5
19:46:53,625.9
19:46:54,680.6
19:46:55,615.1
19:46:56,615.3
19:46:57,584.5
19:46:58,591.4
19:46:59,550.6
19:47:00,739.2
19:47:01,642.5
19:47:02,711.0
19:47:03,637.2
19:47:04,707.1
19:47:05,538.6
19:47:06,538.1
19:47:07,533.7
19:47:08,588.7
19:47:09,527.4
19:47:10,720.7
19:47:11,626.0
19:47:12,671.9
19:47:13,599.5
19:47:14,540.2
19:47:15,538.3
19:47:16,673.5
19:47:17,707.9
19:47:18,619.4
19:47:19,505.1
19:47:20,511.3
19:47:21,462.2
19:47:22,774.4
19:47:23,514.9
19:47:24,481.0
19:47:25,448.1
19:47:26,777.4
19:47:27,445.2
19:47:28,498.1
19:47:29,552.6
19:47:30,497.3
19:47:31,450.8
19:47:32,564.2
19:47:33,511.7
19:47:34,512.4
19:47:35,457.4
19:47:36,556.3
19:47:37,488.4
19:47:38,536.7
19:47:39,442.7
19:47:40,619.7
19:47:41,492.7
19:47:42,502.1
19:47:43,465.9
19:47:44,544.5
19:47:45,444.0
19:47:46,513.9
19:47:47,582.0
19:47:48,502.7
19:47:49,457.2
19:47:50,555.7
19:47:51,500.7
19:47:52,498.4
19:47:53,432.5
19:47:54,877.2
19:47:55,493.4
19:47:56,499.2
19:47:57,442.4
19:47:58,602.6
19:47:59,571.3
19:48:00,565.2
19:48:01,527.9
19:48:02,560.6
19:48:03,509.6
19:48:04,563.4
19:48:05,499.2
19:48:06,605.6
19:48:07,558.4
19:48:08,571.1
19:48:09,600.3
19:48:10,629.5
19:48:11,731.1
19:48:12,734.2
19:48:13,663.6
19:48:14,686.1
19:48:15,647.1
19:48:16,669.2
19:48:17,504.5
19:48:18,686.1
19:48:19,658.1
19:48:20,659.7
19:48:21,633.9
19:48:22,671.3
19:48:23,616.6
19:48:24,663.9
19:48:25,566.9
19:48:26,783.4
19:48:27,531.6
19:48:28,587.6
19:48:29,561.3
19:48:30,619.7
19:48:31,729.3
19:48:32,732.2
19:48:33,572.5
19:48:34,625.8
19:48:35,529.4
19:48:36,584.3
19:48:37,538.1
19:48:38,593.8
19:48:39,544.9
19:48:40,534.8
19:48:41,499.3
19:48:42,636.7
19:48:43,549.6
19:48:44,612.4
19:48:45,557.8
19:48:46,609.1
19:48:47,571.0
19:48:48,669.0
19:48:49,488.7
19:48:50,682.6
19:48:51,654.8
19:48:52,729.3
19:48:53,746.9
19:48:54,696.6
19:48:55,539.3
19:48:56,546.1
19:48:57,590.2
19:48:58,689.2
19:48:59,607.7
19:49:00,692.3
19:49:01,673.8
19:49:02,551.8
19:49:03,530.5
19:49:04,669.7
19:49:05,545.4
19:49:06,715.0
19:49:07,614.7
19:49:08,652.8
19:49:09,612.2
19:49:10,583.3
19:49:11,635.5
19:49:12,744.2
19:49:13,552.5
19:49:14,649.4
19:49:15,648.7
19:49:16,655.1
19:49:17,557.7
19:49:18,719.3
19:49:19,666.7
19:49:20,694.3
19:49:21,551.6
19:49:22,619.5
19:49:23,612.6
19:49:24,758.3
19:49:25,681.9
19:49:26,669.8
19:49:27,583.7
19:49:28,662.1
19:49:29,574.7
19:49:30,564.1
19:49:31,537.4
19:49:32,581.4
19:49:33,559.1
19:49:34,620.3
19:49:35,550.4
19:49:36,736.9
19:49:37,579.4
19:49:38,506.6
19:49:39,439.2
19:49:40,546.1
19:49:41,439.0
19:49:42,483.3
19:49:43,529.8
19:49:44,551.2
19:49:45,444.8
19:49:46,499.7
19:49:47,544.8
19:49:48,478.0
19:49:49,452.2
19:49:50,551.9
19:49:51,503.0
19:49:52,505.0
19:49:53,466.8
19:49:54,582.1
19:49:55,503.2
19:49:56,492.6
19:49:57,448.1
19:49:58,536.1
19:49:59,482.6
19:50:00,488.2
19:50:01,446.0
19:50:02,535.2
19:50:03,431.7
19:50:04,517.6
19:50:05,551.3
19:50:06,535.8
19:50:07,443.8
19:50:08,498.6
19:50:09,551.3
19:50:10,507.7
19:50:11,458.4
19:50:12,578.7
19:50:13,497.3
19:50:14,489.2
19:50:15,437.8
19:50:16,547.1
19:50:17,534.5
19:50:18,544.3
19:50:19,495.9
19:50:20,625.7
19:50:21,571.6
19:50:22,715.5
19:50:23,554.5
19:50:24,713.4
19:50:25,628.5
19:50:26,689.8
19:50:27,661.3
19:50:28,736.5
19:50:29,658.4
19:50:30,552.7
19:50:31,508.0
19:50:32,520.8
19:50:33,481.9
19:50:34,484.3
19:50:35,482.0
19:50:36,597.6
19:50:37,598.3
19:50:38,580.2
19:50:39,543.3
19:50:40,703.4
19:50:41,615.4
19:50:42,755.1
19:50:43,730.0
19:50:44,763.6
19:50:45,706.9
19:50:46,657.6
19:50:47,606.1
19:50:48,673.2
19:50:49,532.8
19:50:50,531.0
19:50:51,561.1
19:50:52,578.5
19:50:53,617.6
19:50:54,685.9
19:50:55,635.4
19:50:56,667.9
19:50:57,630.3
19:50:58,608.9
19:50:59,582.2
19:51:00,681.9
19:51:01,628.3
19:51:02,639.4
19:51:03,627.0
19:51:04,716.1
19:51:05,626.1
19:51:06,550.9
19:51:07,561.4
19:51:08,589.1
19:51:09,529.9
19:51:10,709.7
19:51:11,654.1
19:51:12,717.6
19:51:13,592.9
19:51:14,648.2
19:51:15,627.9
19:51:16,732.1
19:51:17,570.8
19:51:18,561.5
19:51:19,631.4
19:51:20,646.8
19:51:21,564.6
19:51:22,721.7
19:51:23,644.2
19:51:24,713.9
19:51:25,563.9
19:51:26,588.0
19:51:27,699.4
19:51:28,666.9
19:51:29,625.2
19:51:30,670.1
19:51:31,607.5
19:51:32,605.3
19:51:33,562.2
19:51:34,623.8
19:51:35,616.8
19:51:36,659.0
19:51:37,636.3
19:51:38,610.5
19:51:39,562.9
19:51:40,748.1
19:51:41,637.2
19:51:42,563.8
19:51:43,600.6
19:51:44,532.5
19:51:45,532.3
19:51:46,783.6
19:51:47,674.7
19:51:48,566.8
19:51:49,543.6
19:51:50,564.5
19:51:51,501.1
19:51:52,518.4
19:51:53,511.7
19:51:54,457.3
19:51:55,438.7
19:51:56,489.8
19:51:57,483.1
19:51:58,429.5
19:51:59,474.0
19:52:00,563.2
19:52:01,547.5
19:52:02,497.8
19:52:03,541.2
19:52:04,557.6
19:52:05,599.7
19:52:06,685.9
19:52:07,674.8
19:52:08,734.7
19:52:09,681.8
19:52:10,755.8
19:52:11,662.1
19:52:12,644.5
19:52:13,595.1
19:52:14,478.9
19:52:15,589.8
19:52:16,482.4
19:52:17,552.9
19:52:18,546.4
19:52:19,489.4
19:52:20,587.2
19:52:21,502.6
19:52:22,545.3
19:52:23,750.9
19:52:24,610.9
19:52:25,592.6
19:52:26,618.4
19:52:27,594.8
19:52:28,647.0
19:52:29,431.9
19:52:30,437.9
19:52:31,534.5
19:52:32,478.4
19:52:33,450.0
19:52:34,450.9
19:52:35,539.2
19:52:36,455.5
19:52:37,459.0
19:52:38,513.3
19:52:39,504.9
19:52:40,457.0
19:52:41,469.9
19:52:42,511.1
19:52:43,488.8
19:52:44,437.6
19:52:45,449.1
19:52:46,544.3
19:52:47,435.5
19:52:48,432.1
19:52:49,572.2
19:52:50,550.5
19:52:51,441.3
19:52:52,449.5
19:52:53,569.5
19:52:54,440.5
19:52:55,443.9
19:52:56,507.5
19:52:57,511.6
19:52:58,504.6
19:52:59,458.1
19:53:00,509.4
19:53:01,513.0
19:53:02,508.7
19:53:03,451.2
19:53:04,492.2
19:53:05,491.2
19:53:06,434.2
19:53:07,443.8
19:53:08,485.5
19:53:09,479.2
19:53:10,447.3
19:53:11,454.5
19:53:12,497.7
19:53:13,501.9
19:53:14,456.5
19:53:15,468.4
19:53:16,511.0
19:53:17,493.2
19:53:18,471.5
19:53:19,446.2
19:53:20,496.3
19:53:21,482.3
19:53:22,496.7
19:53:23,445.0
19:53:24,539.1
19:53:25,500.0
19:53:26,579.0
19:53:27,497.0
19:53:28,515.5
19:53:29,526.8
19:53:30,630.5
19:53:31,567.9
19:53:32,510.1
19:53:33,499.4
19:53:34,498.5
19:53:35,445.9
19:53:36,550.6
19:53:37,445.4
19:53:38,548.2
19:53:39,580.2
19:53:40,506.7
19:53:41,507.7
19:53:42,520.5
19:53:43,552.6
19:53:44,506.0
19:53:45,437.8
19:53:46,447.0
19:53:47,492.1
19:53:48,546.3
19:53:49,430.8
19:53:50,436.0
19:53:51,496.5
19:53:52,620.7
19:53:53,538.6
19:53:54,539.0
19:53:55,597.1
19:53:56,540.7
19:53:57,620.7
19:53:58,643.5
19:53:59,647.5
19:54:00,636.6
19:54:01,611.2
19:54:02,688.4
19:54:03,613.6
19:54:04,530.6
19:54:05,479.0
19:54:06,486.8
19:54:07,562.3
19:54:08,614.3
19:54:09,549.4
19:54:10,487.5
19:54:11,555.8
19:54:12,685.4
19:54:13,511.0
19:54:14,606.8
19:54:15,559.7
19:54:16,633.7
19:54:17,666.5
19:54:18,600.7
19:54:19,628.0
19:54:20,533.3
19:54:21,510.7
19:54:22,546.8
19:54:23,537.2
19:54:24,632.4
19:54:25,554.9
19:54:26,612.5
19:54:27,570.9
19:54:28,546.6
19:54:29,509.2
19:54:30,625.0
19:54:31,632.5
19:54:32,663.6
19:54:33,607.2
19:54:34,598.7
19:54:35,507.1
19:54:36,510.6
19:54:37,454.8
19:54:38,496.5
19:54:39,553.6
19:54:40,455.4
19:54:41,469.5
19:54:42,505.4
19:54:43,490.9
19:54:44,444.6
19:54:45,447.8
19:54:46,484.7
19:54:47,482.7
19:54:48,436.2
19:54:49,510.3
19:54:50,498.1
19:54:51,494.8
19:54:52,441.6
19:54:53,468.3
19:54:54,508.0
19:54:55,510.5
19:54:56,457.4
19:54:57,447.3
19:54:58,486.0
19:54:59,492.2
19:55:00,437.1
19:55:01,442.3
19:55:02,487.5
19:55:03,494.6
19:55:04,448.5
19:55:05,453.4
19:55:06,527.0
19:55:07,487.2
19:55:08,455.3
19:55:09,468.7
19:55:10,524.0
19:55:11,499.9
19:55:12,439.0
19:55:13,449.4
19:55:14,505.6
19:55:15,479.9
19:55:16,434.7
19:55:17,444.9
19:55:18,572.4
19:55:19,493.4
19:55:20,441.7
19:55:21,466.5
19:55:22,512.5
19:55:23,502.9
19:55:24,457.0
19:55:25,467.8
19:55:26,487.3
19:55:27,491.8
19:55:28,438.4
19:55:29,481.2
19:55:30,488.8
19:55:31,495.5
19:55:32,445.0
19:55:33,499.5
19:55:34,497.0
19:55:35,503.3
19:55:36,440.8
19:55:37,516.1
19:55:38,507.9
19:55:39,457.5
19:55:40,499.0
19:55:41,568.5
19:55:42,494.9
19:55:43,436.7
19:55:44,438.0
19:55:45,489.8
19:55:46,481.2
19:55:47,436.3
19:55:48,476.8
19:55:49,484.7
19:55:50,521.8
19:55:51,441.0
19:55:52,440.8
19:55:53,499.3
19:55:54,510.7
19:55:55,467.9
19:55:56,497.9
19:55:57,562.5
19:55:58,571.0
19:55:59,509.7
19:56:00,496.5
19:56:01,523.8
19:56:02,673.0
19:56:03,598.2
19:56:04,597.5
19:56:05,635.8
19:56:06,611.7
19:56:07,673.5
19:56:08,653.5
19:56:09,626.1
19:56:10,590.6
19:56:11,525.7
19:56:12,573.2
19:56:13,554.5
19:56:14,566.4
19:56:15,561.0
19:56:16,599.8
19:56:17,562.9
19:56:18,482.9
19:56:19,489.7
19:56:20,540.8
19:56:21,525.7
19:56:22,527.1
19:56:23,582.1
19:56:24,527.7
19:56:25,534.3
19:56:26,479.7
19:56:27,509.3
19:56:28,815.6
19:56:29,672.9
19:56:30,640.6
19:56:31,664.7
19:56:32,628.0
19:56:33,635.8
19:56:34,663.3
19:56:35,584.0
19:56:36,573.9
19:56:37,602.6
19:56:38,619.5
19:56:39,553.7
19:56:40,484.7
19:56:41,430.1
19:56:42,448.4
19:56:43,558.9
19:56:44,490.2
19:56:45,488.4
19:56:46,444.0
19:56:47,534.1
19:56:48,494.7
19:56:49,441.6
19:56:50,449.2
19:56:51,554.6
19:56:52,500.9
19:56:53,457.0
19:56:54,457.3
19:56:55,557.3
19:56:56,510.6
19:56:57,438.1
19:56:58,437.2
19:56:59,488.5
19:57:00,482.5
19:57:01,468.3
19:57:02,481.3
19:57:03,451.8
19:57:04,452.5
19:57:05,637.4
19:57:06,441.1
19:57:07,438.8
19:57:08,649.8
19:57:09,500.9
19:57:10,454.8
19:57:11,456.3
19:57:12,516.9
19:57:13,525.3
19:57:14,437.8
19:57:15,447.8
19:57:16,484.9
19:57:17,481.1
19:57:18,431.2
19:57:19,449.4
19:57:20,489.7
19:57:21,488.5
19:57:22,517.9
19:57:23,466.2
19:57:24,493.4
19:57:25,498.1
19:57:26,441.0
19:57:27,468.9
19:57:28,506.5
19:57:29,504.8
19:57:30,457.1
19:57:31,466.8
19:57:32,509.9
19:57:33,436.9
19:57:34,436.3
19:57:35,502.6
19:57:36,546.5
19:57:37,436.1
19:57:38,438.1
19:57:39,623.4
19:57:40,534.2
19:57:41,482.9
19:57:42,441.8
19:57:43,577.6
19:57:44,502.7
19:57:45,456.1
19:57:46,500.6
19:57:47,490.1
19:57:48,479.5
19:57:49,436.6
19:57:50,441.3
19:57:51,531.6
19:57:52,489.9
19:57:53,446.9
19:57:54,499.7
19:57:55,569.2
19:57:56,605.1
